VolcanoNumber,VolcanoName,Country,PrimaryVolcanoType,ActivityEvidence,LastKnownEruption,Region,Subregion,Latitude,Longitude,Elevation,DominantRockType,TectonicSetting,,,Multiple
358057,"Hudson, Cerro",Chile,stratovolcano,Eruption Observed,2011 CE,South America,Southern Chile and Argentina,-45.9,-72.97,1905,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
358058,Ro Murta,Chile,pyroclastic-cone,Evidence Uncertain,Unknown,South America,Southern Chile and Argentina,-46.17,-72.67,0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
358059,Arenales,Chile,stratovolcano,Eruption Observed,1979 CE,South America,Southern Chile and Argentina,-47.2,-73.48,3437,No Data (checked),Subduction zone / Continental crust (>25 km),,,false
358060,Lautaro,Chile,stratovolcano,Eruption Observed,1979 CE,South America,Southern Chile and Argentina,-49.02,-73.55,3607,Dacite,Subduction zone / Continental crust (>25 km),,,false
358061,Viedma,Argentina,subglacial,Eruption Observed,1988 CE,South America,Southern Chile and Argentina,-49.358,-73.28,1500,Dacite,Subduction zone / Continental crust (>25 km),,,false
358062,Aguilera,Chile,stratovolcano,Eruption Dated,1250 BCE,South America,Southern Chile and Argentina,-50.33,-73.75,2546,Dacite,Subduction zone / Continental crust (>25 km),,,false
358063,Reclus,Chile,pyroclastic-cone,Eruption Observed,1908 CE,South America,Southern Chile and Argentina,-50.964,-73.585,1000,Dacite,Subduction zone / Continental crust (>25 km),,,false
358064,Meullin,Chile,volcanic-field,Evidence Credible,Unknown,South America,Southern Chile and Argentina,-45.22,-73.05,0,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,false
358070,"Burney, Monte",Chile,stratovolcano,Eruption Observed,1910 CE,South America,Southern Chile and Argentina,-52.33,-73.4,1758,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,false
358080,Pali-Aike Volcanic Field,Chile-Argentina,pyroclastic-cone,Eruption Dated,5550 BCE,South America,Southern Chile and Argentina,-52.082,-69.698,282,Basalt / Picro-Basalt,Subduction zone / Continental crust (>25 km),,,true
358090,Fueguino,Chile,lava-dome,Eruption Observed,1820 CE,South America,Southern Chile and Argentina,-54.95,-70.25,150,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),,,true
360010,Saba,Netherlands,stratovolcano,Eruption Observed,1640 CE,West Indies,West Indies,17.63,-63.23,887,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360020,"Quill, The",Netherlands,stratovolcano,Eruption Dated,250 CE,West Indies,West Indies,17.478,-62.96,601,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360030,Liamuiga,Saint Kitts and Nevis,stratovolcano,Eruption Dated,160 CE,West Indies,West Indies,17.37,-62.8,1156,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360040,Nevis Peak,Saint Kitts and Nevis,stratovolcano,Evidence Uncertain,Unknown,West Indies,West Indies,17.15,-62.58,985,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360050,Soufrire Hills,United Kingdom,stratovolcano,Eruption Observed,2013 CE,West Indies,West Indies,16.72,-62.18,915,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360060,Soufriere Guadeloupe,France,stratovolcano,Eruption Observed,1977 CE,West Indies,West Indies,16.044,-61.664,1467,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360080,"Diables, Morne aux",Dominica,lava-dome,Evidence Credible,Unknown,West Indies,West Indies,15.612,-61.43,861,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,true
360090,"Diablotins, Morne",Dominica,stratovolcano,Evidence Uncertain,Unknown,West Indies,West Indies,15.503,-61.397,1430,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360100,"Trois Pitons, Morne",Dominica,complex,Eruption Dated,920 CE,West Indies,West Indies,15.37,-61.33,1387,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360101,"Watt, Morne",Dominica,stratovolcano,Eruption Observed,1997 CE,West Indies,West Indies,15.307,-61.305,1224,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,true
360110,"Plat Pays, Morne",Dominica,stratovolcano,Eruption Dated,1270 CE,West Indies,West Indies,15.255,-61.341,940,Dacite,Subduction zone / Oceanic crust (< 15 km),,,false
360120,Pelee,France,stratovolcano,Eruption Observed,1932 CE,West Indies,West Indies,14.809,-61.165,1394,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360140,Qualibou,Saint Lucia,caldera,Eruption Observed,1766 CE,West Indies,West Indies,13.83,-61.05,777,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360150,Soufrire St. Vincent,Saint Vincent and the Grenadines,stratovolcano,Eruption Observed,1979 CE,West Indies,West Indies,13.33,-61.18,1220,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360160,Kick 'em Jenny,Grenada,submarine,Eruption Observed,2015 CE,West Indies,West Indies,12.3,-61.64,-185,Basalt / Picro-Basalt,Subduction zone / Oceanic crust (< 15 km),,,false
360170,St. Catherine,Grenada,stratovolcano,Evidence Credible,Unknown,West Indies,West Indies,12.15,-61.67,840,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),,,false
360811,Bouillante Chain,France,maar,Unrest / Pleistocene,Unknown,West Indies,West Indies,16.12,-61.75,420,,Subduction zone / Oceanic crust (< 15 km),,,true
370010,Snaefellsjokull,Iceland,stratovolcano,Eruption Dated,200 CE,Iceland and Arctic Ocean,Iceland (western),64.8,-23.783,1446,,Rift zone / Oceanic crust (< 15 km),,,false
370020,Helgrindur,Iceland,pyroclastic-cone,Evidence Credible,Unknown,Iceland and Arctic Ocean,Iceland (western),64.866,-23.283,986,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,true
370030,Ljosufjoll,Iceland,fissure-vent,Eruption Dated,960 CE,Iceland and Arctic Ocean,Iceland (western),64.9,-22.483,1063,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,true
371020,Reykjanes,Iceland,crater-rows,Eruption Observed,1926 CE,Iceland and Arctic Ocean,Iceland (southwestern),63.85,-22.566,140,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371030,Krysuvik,Iceland,crater-rows,Eruption Observed,1340 CE,Iceland and Arctic Ocean,Iceland (southwestern),63.883,-22.083,360,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371040,Brennisteinsfjoll,Iceland,crater-rows,Eruption Observed,1341 CE,Iceland and Arctic Ocean,Iceland (southwestern),63.933,-21.783,610,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371050,Hengill,Iceland,crater-rows,Eruption Dated,150 CE,Iceland and Arctic Ocean,Iceland (southwestern),64.083,-21.416,803,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371051,Hr‹mundartindur,Iceland,stratovolcano,Evidence Uncertain,Unknown,Iceland and Arctic Ocean,Iceland (southwestern),64.083,-21.333,550,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371060,Grimsnes,Iceland,crater-rows,Eruption Dated,3500 BCE,Iceland and Arctic Ocean,Iceland (southwestern),64.05,-20.883,200,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371070,Prestahnukur,Iceland,subglacial,Eruption Dated,3350 BCE,Iceland and Arctic Ocean,Iceland (southwestern),64.583,-20.666,1385,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371080,Langjokull,Iceland,subglacial,Eruption Dated,950 CE,Iceland and Arctic Ocean,Iceland (southwestern),64.85,-19.7,1100,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371090,Hofsjokull,Iceland,subglacial,Evidence Credible,Unknown,Iceland and Arctic Ocean,Iceland (southwestern),64.833,-18.766,1765,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
371801,Grensdalur,Iceland,stratovolcano,Unrest / Pleistocene,Unknown,Iceland and Arctic Ocean,Iceland (southwestern),64.02,-21.17,497,,Rift zone / Oceanic crust (< 15 km),,,false
371803,Geysir,Iceland,stratovolcano,Unrest / Pleistocene,Unknown,Iceland and Arctic Ocean,Iceland (southwestern),64.32,-20.3,700,,Rift zone / Oceanic crust (< 15 km),,,false
372010,Vestmannaeyjar,Iceland,submarine,Eruption Observed,1973 CE,Iceland and Arctic Ocean,Iceland (southern),63.416,-20.266,283,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
372020,Eyjafjallajokull,Iceland,stratovolcano,Eruption Observed,2010 CE,Iceland and Arctic Ocean,Iceland (southern),63.633,-19.633,1651,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
372030,Katla,Iceland,subglacial,Eruption Observed,1918 CE,Iceland and Arctic Ocean,Iceland (southern),63.633,-19.083,1490,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
372040,Tindfjallajokull,Iceland,stratovolcano,Evidence Uncertain,Unknown,Iceland and Arctic Ocean,Iceland (southern),63.783,-19.716,1464,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
372050,Torfajokull,Iceland,stratovolcano,Eruption Observed,1477 CE,Iceland and Arctic Ocean,Iceland (southern),63.8,-19.133,1280,Rhyolite,Rift zone / Oceanic crust (< 15 km),,,false
372070,Hekla,Iceland,stratovolcano,Eruption Observed,2000 CE,Iceland and Arctic Ocean,Iceland (southern),63.983,-19.666,1490,Andesite / Basaltic Andesite,Rift zone / Oceanic crust (< 15 km),,,false
373010,Grimsvotn,Iceland,caldera,Eruption Observed,2011 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.416,-17.316,1719,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373030,Bardarbunga,Iceland,stratovolcano,Eruption Observed,2015 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.633,-17.516,2000,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373040,Tungnafellsjokull,Iceland,stratovolcano,Evidence Credible,Unknown,Iceland and Arctic Ocean,Iceland (northeastern),64.75,-17.916,1523,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373050,Kverkfjoll,Iceland,stratovolcano,Eruption Observed,1968 CE,Iceland and Arctic Ocean,Iceland (northeastern),64.653,-16.647,1930,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373060,Askja,Iceland,stratovolcano,Eruption Observed,1961 CE,Iceland and Arctic Ocean,Iceland (northeastern),65.033,-16.783,1080,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373070,Fremrinamar,Iceland,stratovolcano,Eruption Dated,1200 BCE,Iceland and Arctic Ocean,Iceland (northeastern),65.416,-16.666,970,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373080,Krafla,Iceland,caldera,Eruption Observed,1984 CE,Iceland and Arctic Ocean,Iceland (northeastern),65.75,-16.25,800,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373090,Theistareykir,Iceland,shield,Eruption Dated,900 BCE,Iceland and Arctic Ocean,Iceland (northeastern),65.833,-17.166,540,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
373100,Tjornes Fracture Zone,Iceland,submarine,Eruption Observed,1868 CE,Iceland and Arctic Ocean,Iceland (northeastern),66.3,-17.1,0,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
374010,Oraefajokull,Iceland,stratovolcano,Eruption Observed,1728 CE,Iceland and Arctic Ocean,Iceland (southeastern),64.05,-16.633,2010,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
374020,Esjufjoll,Iceland,stratovolcano,Unrest / Holocene,Unknown,Iceland and Arctic Ocean,Iceland (southeastern),64.25,-16.583,1620,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
375010,Kolbeinsey Ridge,Iceland,submarine,Eruption Observed,1755 CE,Iceland and Arctic Ocean,North of Iceland,66.67,-18.5,5,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
376010,Jan Mayen,Norway,stratovolcano,Eruption Observed,1985 CE,Iceland and Arctic Ocean,Atlantic Ocean (Jan Mayen),71.087,-8.146,2085,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
377020,East Gakkel Ridge at 85E,Undersea Features,submarine,Evidence Credible,1999 CE,Iceland and Arctic Ocean,Arctic Ocean,85.608,85.25,-3800,No Data (checked),Rift zone / Oceanic crust (< 15 km),,,false
381040,Pico Fracture Zone,Undersea Features,submarine,Eruption Observed,1865 CE,Atlantic Ocean,Atlantic Ocean (northern),38.75,-38.08,-4200,No Data (checked),Intraplate / Oceanic crust (< 15 km),,,false
382001,Flores,Portugal,stratovolcano,Eruption Dated,950 BCE,Atlantic Ocean,Azores,39.462,-31.216,914,Basalt / Picro-Basalt,Intraplate / Continental crust (>25 km),,,true
382002,Corvo,Portugal,stratovolcano,Evidence Credible,Unknown,Atlantic Ocean,Azores,39.699,-31.111,718,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),,,false
382010,Fayal,Portugal,stratovolcano,Eruption Observed,1958 CE,Atlantic Ocean,Azores,38.6,-28.73,1043,Andesite / Basaltic Andesite,Rift zone / Oceanic crust (< 15 km),,,false
382020,Pico,Portugal,stratovolcano,Eruption Observed,1720 CE,Atlantic Ocean,Azores,38.47,-28.4,2351,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
382030,San Jorge,Portugal,fissure-vent,Eruption Observed,1907 CE,Atlantic Ocean,Azores,38.65,-28.08,1053,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
382040,Graciosa,Portugal,stratovolcano,Eruption Dated,1950 BCE,Atlantic Ocean,Azores,39.02,-27.97,402,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
382050,Terceira,Portugal,stratovolcano,Eruption Observed,2000 CE,Atlantic Ocean,Azores,38.73,-27.32,1023,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,true
382070,Don Joao de Castro Bank,Portugal,submarine,Eruption Observed,1720 CE,Atlantic Ocean,Azores,38.23,-26.63,-13,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
382080,Sete Cidades,Portugal,stratovolcano,Eruption Observed,1880 CE,Atlantic Ocean,Azores,37.87,-25.78,856,Trachyte / Trachydacite,Rift zone / Oceanic crust (< 15 km),,,false
382081,Picos Volcanic System,Portugal,pyroclastic-cone,Eruption Observed,1652 CE,Atlantic Ocean,Azores,37.78,-25.67,350,Trachybasalt / Tephrite Basanite,Rift zone / Oceanic crust (< 15 km),,,true
382090,Agua de Pau,Portugal,stratovolcano,Eruption Observed,1564 CE,Atlantic Ocean,Azores,37.77,-25.47,947,Trachyte / Trachydacite,Rift zone / Oceanic crust (< 15 km),,,false
382100,Furnas,Portugal,stratovolcano,Eruption Observed,1630 CE,Atlantic Ocean,Azores,37.77,-25.32,805,Trachyte / Trachydacite,Rift zone / Oceanic crust (< 15 km),,,false
382110,Monaco Bank,Portugal,submarine,Eruption Observed,1911 CE,Atlantic Ocean,Azores,37.6,-25.88,-197,No Data (checked),Rift zone / Oceanic crust (< 15 km),,,false
382120,Madeira,Portugal,shield,Eruption Dated,4500 BCE,Atlantic Ocean,Azores,32.73,-16.97,1862,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),,,false
383010,La Palma,Spain,stratovolcano,Eruption Observed,1971 CE,Atlantic Ocean,Canary Islands,28.57,-17.83,2426,Trachybasalt / Tephrite Basanite,Intraplate / Oceanic crust (< 15 km),,,true
383020,Hierro,Spain,shield,Eruption Observed,2012 CE,Atlantic Ocean,Canary Islands,27.73,-18.03,1500,Trachybasalt / Tephrite Basanite,Intraplate / Oceanic crust (< 15 km),,,false
383030,Tenerife,Spain,stratovolcano,Eruption Observed,1909 CE,Atlantic Ocean,Canary Islands,28.271,-16.641,3715,Phonolite,Intraplate / Oceanic crust (< 15 km),,,false
383040,Gran Canaria,Spain,fissure-vent,Eruption Dated,40 CE,Atlantic Ocean,Canary Islands,28,-15.58,1950,Trachybasalt / Tephrite Basanite,Intraplate / Intermediate crust (15-25 km),,,true
383050,Fuerteventura,Spain,fissure-vent,Evidence Credible,Unknown,Atlantic Ocean,Canary Islands,28.358,-14.02,529,Basalt / Picro-Basalt,Intraplate / Intermediate crust (15-25 km),,,true
383060,Lanzarote,Spain,fissure-vent,Eruption Observed,1824 CE,Atlantic Ocean,Canary Islands,29.03,-13.63,670,Basalt / Picro-Basalt,Intraplate / Intermediate crust (15-25 km),,,true
384010,Fogo,Cape Verde,stratovolcano,Eruption Observed,2015 CE,Atlantic Ocean,Cape Verde Islands,14.95,-24.35,2829,Foidite,Intraplate / Intermediate crust (15-25 km),,,false
384020,Brava,Cape Verde,stratovolcano,Evidence Credible,Unknown,Atlantic Ocean,Cape Verde Islands,14.85,-24.72,900,Foidite,Intraplate / Intermediate crust (15-25 km),,,false
385030,Romanche Fracture Zone,Undersea Features,submarine,Evidence Uncertain,Unknown,Atlantic Ocean,Atlantic Ocean (central),-0.433,-19.596,-1528,No Data (checked),Rift zone / Oceanic crust (< 15 km),,,false
385050,Ascension,United Kingdom,stratovolcano,Evidence Credible,Unknown,Atlantic Ocean,Atlantic Ocean (central),-7.95,-14.37,858,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),,,false
385051,Trindade,Brazil,stratovolcano,Evidence Credible,Unknown,Atlantic Ocean,Atlantic Ocean (central),-20.514,-29.331,600,Foidite,Intraplate / Oceanic crust (< 15 km),,,false
